Source, Target, Weight, Common_Token_Cnt
15839, 15846, 0.017241, 1
10260, 10261, 0.500000, 1
18688, 18688, 0.334262, 2
19972, 19976, 0.055556, 1
12763, 12763, 0.170520, 3
16811, 19106, 0.142857, 1
15821, 15821, 0.337240, 2
14116, 15137, 0.015625, 1
14169, 16952, 0.333333, 1
14023, 14023, 0.369832, 3
18476, 18477, 0.501263, 2
9926, 9927, 0.500000, 1
11241, 11241, 0.336121, 3
15105, 15140, 0.014286, 1
12652, 12652, 0.502841, 2
17139, 20482, 0.500000, 1
12841, 12842, 0.500000, 1
9811, 9812, 0.333333, 1
19056, 19057, 0.334262, 2
11024, 11024, 2.000000, 3
17761, 17765, 0.200000, 1
19606, 19607, 0.502674, 2
10858, 10858, 1.000000, 2
10144, 10144, 0.252674, 2
17420, 17424, 0.030303, 1
13464, 13464, 0.361111, 2
10292, 15837, 0.017241, 1
12011, 12013, 0.250000, 1
10930, 10930, 0.503268, 2
19207, 19207, 0.502759, 3
16393, 16393, 0.146391, 2
18799, 18808, 0.066667, 1
11349, 11349, 0.251263, 2
18045, 18045, 0.202619, 3
20960, 20962, 0.029412, 1
9029, 9030, 0.500000, 1
15351, 15352, 0.336601, 2
11567, 11567, 0.502257, 2
18171, 18172, 0.500000, 1
12752, 12752, 0.213368, 3
14373, 14374, 0.017241, 1
19127, 19128, 0.375000, 2
13507, 13508, 0.501357, 2
17944, 17945, 0.500000, 1
14369, 14384, 0.017241, 1
12663, 12665, 0.585524, 4
18642, 18642, 0.502137, 2
21086, 21086, 0.522136, 3
12341, 12586, 0.333333, 1
9631, 9631, 0.517241, 2
10414, 10415, 0.250000, 1
11868, 11870, 0.200000, 1
15281, 19168, 0.076923, 1
18204, 18205, 0.200742, 2
16435, 16435, 0.128071, 3
15929, 16824, 0.333333, 1
13915, 16214, 0.250000, 1
9098, 18535, 0.014706, 1
19299, 20958, 0.090909, 1
19757, 19757, 0.258150, 3
15253, 20444, 0.028571, 1
17430, 17443, 0.031660, 2
9098, 14536, 0.014706, 1
13842, 13842, 0.242857, 2
21600, 21600, 0.502099, 3
15984, 15985, 0.250000, 1
13407, 21586, 0.166667, 1
11789, 11790, 0.502841, 2
17222, 17223, 0.500000, 1
18399, 18797, 0.111111, 1
15253, 15261, 0.028571, 1
16390, 16391, 0.146125, 2
9872, 9872, 0.700000, 2
19517, 19521, 0.200000, 1
18753, 18753, 0.250928, 2
15088, 15134, 0.014286, 1
9343, 9345, 0.333333, 1
18948, 18948, 0.450000, 2
16422, 16623, 0.333333, 1
13504, 15117, 0.083333, 1
17572, 17573, 0.500000, 1
13050, 19002, 0.200000, 1
10967, 10967, 0.115839, 3
12163, 12163, 0.333333, 2
15603, 16867, 0.200000, 1
16507, 16507, 0.250000, 2
15137, 17661, 0.015625, 1
18963, 18963, 0.504276, 3
12421, 12421, 0.205838, 3
9043, 9043, 0.586174, 3
10204, 10204, 0.500742, 2
15091, 15110, 0.014286, 1
15632, 15633, 0.502191, 3
12058, 12244, 0.200000, 1
12730, 12732, 0.090909, 1
20044, 20044, 0.433333, 2
15253, 15265, 0.028571, 1
15033, 15036, 0.250000, 1
16890, 16890, 0.250742, 2
15478, 15478, 0.299651, 3
20868, 20869, 0.502045, 2
16851, 16851, 0.340909, 3
17968, 17969, 0.500000, 1
19495, 19496, 1.090909, 3
9094, 9095, 0.014706, 1
16149, 16153, 0.200000, 1
10716, 15268, 0.066667, 1
18507, 18510, 0.250000, 1
16896, 16896, 0.334076, 2
19723, 19725, 0.333333, 1
16273, 16274, 0.142857, 1
10679, 10680, 0.029412, 1
16889, 16889, 0.149421, 3
14876, 14879, 0.251357, 2
16880, 16880, 0.502737, 3
9103, 9107, 0.166667, 1
17076, 17079, 0.142857, 1
15124, 15138, 0.014286, 1
11158, 13071, 0.011905, 1
19882, 19882, 0.241533, 3
11110, 11110, 0.521905, 3
18494, 18494, 0.378268, 3
13284, 13285, 0.353409, 3
13191, 13191, 0.253968, 2
11715, 11721, 0.111111, 1
17639, 17641, 0.201263, 2
20850, 20852, 0.250000, 1
11138, 11145, 0.100000, 1
16533, 16533, 0.144214, 2
12257, 12257, 0.326923, 2
8984, 8984, 0.502841, 2
10723, 10723, 0.503906, 2
14385, 18352, 0.058824, 1
20411, 20411, 0.452045, 3
9213, 12119, 0.043478, 1
20037, 20039, 0.100000, 1
15100, 15110, 0.014286, 1
9446, 9446, 1.000000, 2
17818, 17819, 0.250000, 1
10274, 10274, 0.501808, 2
14489, 14489, 0.750000, 2
12315, 15811, 0.055556, 1
18776, 18777, 0.500000, 1
21319, 21325, 0.033333, 1
12601, 15411, 0.066667, 1
14372, 14392, 0.017241, 1
9104, 9108, 0.166667, 1
21627, 21629, 0.071429, 1
21247, 21249, 0.125000, 1
11177, 15846, 0.038462, 1
11887, 11887, 0.750000, 2
19756, 19756, 0.250742, 2
21586, 21587, 0.035714, 1
14214, 14420, 0.333333, 1
17513, 18654, 0.022222, 1
13827, 13827, 0.835591, 3
16015, 16016, 0.333333, 1
10286, 13696, 0.200000, 1
11817, 17512, 0.022222, 1
9910, 9910, 0.500929, 2
9694, 9695, 0.250928, 2
17554, 17555, 0.250000, 1
9808, 9808, 0.502045, 2
20823, 20823, 0.501357, 2
14903, 14903, 0.278571, 2
18398, 18401, 0.066667, 1
18539, 18539, 0.334596, 2
21224, 21224, 0.524390, 2
20125, 20126, 0.250000, 1
11382, 11383, 0.142857, 1
15091, 15146, 0.014286, 1
18881, 18882, 0.500000, 1
15603, 15603, 0.450000, 2
14205, 14205, 0.271429, 2
21404, 21410, 0.100000, 1
16026, 16797, 0.090909, 1
14369, 14380, 0.017241, 1
13241, 13242, 0.333333, 1
17091, 17092, 0.202257, 2
10192, 15110, 0.014286, 1
14951, 14952, 0.418924, 3
13643, 13648, 0.111111, 1
13618, 19965, 0.200000, 1
14969, 14969, 0.642857, 2
19347, 19347, 0.334596, 2
16622, 16625, 0.250000, 1
19682, 19682, 0.252257, 2
11016, 11020, 0.142857, 1
13810, 13811, 0.142857, 1
17417, 17444, 0.030303, 1
14705, 14705, 0.500742, 2
20874, 20876, 0.200000, 1
15272, 21428, 0.028571, 1
18865, 18866, 0.055556, 1
14000, 21431, 0.011111, 1
15839, 15842, 0.017241, 1
10106, 10107, 0.500000, 1
11853, 15314, 0.125000, 1
13881, 13882, 0.174850, 3
17825, 17825, 0.502045, 2
18766, 18803, 0.111111, 1
12271, 12732, 0.090909, 1
21276, 21278, 0.111111, 1
13349, 13351, 0.333333, 1
11516, 11518, 0.200000, 1
8891, 8891, 0.252005, 3
18028, 18030, 0.250000, 1
20644, 20645, 0.500000, 1
11517, 11518, 0.202083, 2
13513, 20150, 0.083333, 1
18400, 18400, 0.186209, 4
15249, 15249, 0.337609, 3
11174, 11175, 0.092717, 2
20951, 20951, 0.229412, 2
13906, 13909, 0.199274, 3
12543, 17662, 0.015625, 1
19244, 19244, 0.535591, 3
17190, 17198, 0.083333, 1
12381, 13660, 0.250000, 1
19728, 19728, 0.504061, 3
19422, 19423, 0.045455, 1
9365, 9367, 0.250000, 1
9247, 12256, 0.076923, 1
20960, 20966, 0.029412, 1
9416, 9417, 0.500000, 1
9662, 9663, 0.333333, 1
13987, 13988, 0.333333, 1
12678, 14747, 0.142857, 1
15274, 15275, 0.252674, 2
15240, 15242, 0.250000, 1
16175, 16175, 0.334262, 2
17190, 17194, 0.083333, 1
17182, 17184, 0.166667, 1
15279, 15280, 0.142857, 1
12670, 12670, 0.512987, 2
11925, 11928, 0.166667, 1
10227, 10228, 0.352201, 2
12118, 12119, 0.500000, 1
14618, 14620, 0.250000, 1
18202, 18203, 0.501357, 2
11657, 11657, 0.503268, 2
19425, 21547, 0.250000, 1
19428, 19435, 0.045455, 1
16599, 16599, 0.357209, 3
14557, 15258, 0.050000, 1
16908, 16908, 0.354609, 3
15954, 15955, 0.142857, 1
18563, 18563, 0.506173, 2
11664, 11664, 0.519873, 3
19422, 19427, 0.045455, 1
16262, 16262, 0.507407, 2
8897, 8919, 0.125000, 1
16809, 16810, 0.500000, 1
16901, 16902, 0.167409, 2
9617, 9617, 0.503906, 2
12006, 18465, 0.250000, 1
16745, 16747, 0.090909, 1
12174, 12174, 0.503247, 2
10374, 10375, 0.142857, 1
9473, 13834, 0.018868, 1
12866, 12866, 0.104031, 3
14385, 20811, 0.058824, 1
19120, 19121, 0.200742, 2
10048, 10050, 0.583333, 2
21590, 21592, 0.111111, 1
19169, 19169, 0.077665, 2
9561, 21219, 0.055556, 1
16389, 16393, 0.142857, 1
12224, 18426, 0.250000, 1
19653, 19654, 0.333333, 1
14344, 14375, 0.017241, 1
14961, 14962, 0.500000, 1
12202, 14193, 0.833333, 2
18574, 18574, 0.163242, 3
15015, 15017, 0.250928, 2
17763, 17764, 0.200000, 1
10478, 15176, 0.038462, 1
11488, 11489, 0.500000, 1
10799, 19927, 0.142857, 1
14139, 14140, 0.200000, 1
18891, 18894, 0.125000, 1
18472, 18472, 0.503268, 2
13727, 19653, 0.142857, 1
16052, 16826, 0.166667, 1
17364, 17364, 0.334690, 2
12283, 18819, 0.250000, 1
9364, 9366, 0.250000, 1
10375, 15375, 0.043478, 1
14289, 14289, 0.500742, 2
9417, 9417, 0.500929, 2
14355, 14362, 0.017241, 1
11483, 11483, 0.476191, 2
17417, 17448, 0.030303, 1
16146, 16147, 0.500000, 1
15529, 15529, 0.340909, 2
12548, 13727, 0.142857, 1
13897, 13897, 0.533924, 3
10608, 10609, 0.166667, 1
15231, 15231, 0.200742, 2
9772, 9773, 0.500000, 1
17008, 17011, 0.166667, 1
13694, 13699, 0.062500, 1
20580, 20580, 0.502137, 2
14161, 14161, 0.750000, 2
15045, 15045, 0.417595, 3
18908, 18908, 1.000000, 2
14119, 15102, 0.028571, 1
17361, 17361, 0.502674, 2
15093, 15149, 0.014286, 1
9269, 9269, 0.666667, 2
9339, 12598, 0.100000, 1
10745, 10747, 0.200000, 1
12975, 12975, 1.000000, 2
17194, 17196, 0.083333, 1
17764, 17765, 0.205964, 4
11941, 11942, 0.500000, 1
14244, 14245, 0.335349, 2
13692, 13702, 0.062500, 1
12420, 12422, 0.200000, 1
16263, 16265, 0.333333, 1
19589, 19589, 0.750000, 2
18254, 18254, 0.666667, 2
9545, 9548, 0.200000, 1
10698, 21426, 0.125000, 1
11901, 11901, 0.345048, 4
19467, 19468, 0.102045, 2
20039, 20041, 0.100000, 1
16074, 16074, 0.502841, 2
21048, 21623, 0.125000, 1
15834, 18988, 0.017241, 1
14338, 14375, 0.017241, 1
12161, 12202, 0.333333, 1
8966, 13147, 0.083333, 1
9082, 9083, 0.333333, 1
10180, 10181, 0.500000, 1
13041, 15843, 0.017241, 1
17901, 17901, 0.253614, 3
17513, 20994, 0.022222, 1
13822, 13822, 0.502045, 2
14872, 14872, 0.511905, 2
14375, 14377, 0.017241, 1
12548, 12548, 0.642857, 2
12602, 12606, 0.062500, 1
14344, 14371, 0.017241, 1
10202, 15980, 0.166667, 1
17824, 17824, 0.642857, 2
19172, 19174, 0.076923, 1
21329, 21334, 0.033333, 1
12158, 12163, 0.166667, 1
18161, 18161, 0.344665, 3
11879, 15755, 0.125742, 2
13834, 19638, 0.018868, 1
14763, 16888, 0.333333, 1
21364, 21367, 0.144120, 2
10292, 15840, 0.017241, 1
21416, 21417, 0.142857, 1
11642, 11642, 0.611111, 2
15148, 15150, 0.014286, 1
12284, 12284, 0.476933, 3
18174, 18174, 0.543478, 2
12271, 12729, 0.090909, 1
15089, 15123, 0.014286, 1
18237, 18237, 0.501263, 2
15088, 15102, 0.014286, 1
11919, 11919, 0.666667, 2
20923, 20923, 0.296509, 3
19966, 19976, 0.055556, 1
13630, 13630, 0.500742, 2
10704, 21317, 0.033333, 1
18985, 18986, 0.500000, 1
14172, 14172, 0.336580, 2
9779, 9780, 0.333333, 1
15301, 15304, 0.250000, 1
9696, 9696, 0.392857, 2
13882, 16832, 0.143600, 2
11380, 11384, 0.142857, 1
15089, 15116, 0.014286, 1
15840, 15844, 0.017241, 1
12270, 12271, 0.333333, 1
18405, 18406, 0.090909, 1
14343, 14350, 0.017241, 1
20777, 20779, 0.250742, 2
13281, 13284, 0.062500, 1
19471, 19473, 0.333333, 1
19090, 19090, 0.666667, 2
16724, 16724, 0.833333, 2
11520, 11520, 0.203165, 3
17431, 17443, 0.030303, 1
15461, 15463, 0.090909, 1
14363, 14365, 0.017241, 1
19677, 19680, 0.250000, 1
17691, 21427, 0.011111, 1
17105, 17106, 0.500000, 1
20947, 20956, 0.029412, 1
15584, 15585, 0.500000, 1
13264, 13266, 0.250000, 1
15621, 15621, 0.201263, 2
20193, 20193, 0.512987, 2
11383, 11383, 0.145448, 2
12104, 15137, 0.015625, 1
15843, 19073, 0.017241, 1
9561, 15366, 0.050000, 1
18525, 18526, 0.111111, 1
12922, 12922, 0.515625, 2
13549, 13549, 0.750000, 2
15864, 15866, 0.339956, 2
12089, 12090, 0.500000, 1
10680, 10682, 0.029412, 1
20423, 20424, 0.500000, 1
12077, 15102, 0.028571, 1
21325, 21329, 0.033333, 1
19498, 19498, 0.335349, 2
9914, 9914, 0.583333, 2
11335, 11335, 0.500929, 2
13704, 13706, 0.250000, 1
18146, 19137, 0.500000, 1
10975, 10975, 0.500742, 2
17032, 17034, 0.211111, 2
18536, 18536, 0.500742, 2
18604, 18604, 0.702674, 3
9253, 9255, 0.166667, 1
15983, 15984, 0.253534, 2
11109, 12423, 0.333333, 1
9419, 9420, 0.333333, 1
14782, 14784, 0.200000, 1
15305, 15306, 0.111111, 1
15362, 21592, 0.038462, 1
16817, 16818, 0.268612, 3
20712, 20712, 0.145408, 3
14059, 14060, 0.250000, 1
10705, 13497, 0.100000, 1
11512, 11513, 0.335591, 2
17417, 17440, 0.030303, 1
9328, 9328, 0.501357, 2
14569, 14570, 0.250000, 1
15132, 15140, 0.014286, 1
20370, 20370, 0.255075, 3
19927, 19930, 0.142857, 1
16955, 16956, 0.250000, 1
15279, 15279, 0.202943, 3
15107, 15150, 0.014286, 1
13406, 13406, 0.101649, 3
18489, 18489, 0.500742, 2
10277, 16448, 0.500000, 1
14398, 18690, 0.333333, 1
14139, 14139, 0.700000, 2
10968, 16745, 0.111111, 1
13033, 13033, 0.501263, 2
13913, 18393, 0.066667, 1
13855, 13858, 0.125000, 1
20729, 20729, 0.552632, 2
21237, 21582, 0.035714, 1
15991, 15991, 0.334690, 2
12435, 12436, 0.500000, 1
11109, 11110, 0.519231, 2
21075, 21075, 0.355072, 2
21195, 21195, 0.502841, 2
18496, 18499, 0.166667, 1
18190, 18191, 0.250000, 1
8964, 15860, 0.250000, 1
13403, 21565, 0.090909, 1
13901, 18773, 0.333333, 1
12057, 12058, 0.111111, 1
17470, 17470, 0.501808, 3
10458, 10460, 0.335924, 2
10680, 10707, 0.029412, 1
15101, 15103, 0.014286, 1
10254, 10255, 0.200000, 1
14363, 14372, 0.017241, 1
9648, 9649, 0.534076, 3
14738, 21057, 0.111111, 1
12132, 12135, 0.100000, 1
13840, 13844, 0.100000, 1
9559, 17662, 0.015625, 1
19513, 19513, 0.501263, 2
19801, 19802, 0.142857, 1
17432, 17436, 0.030303, 1
15121, 15142, 0.014286, 1
19081, 19084, 0.125000, 1
17512, 19955, 0.022222, 1
13514, 13514, 0.089506, 2
11881, 11882, 0.611111, 2
16390, 16395, 0.142857, 1
17660, 19511, 0.015625, 1
16057, 16058, 0.250000, 1
18342, 18342, 0.416667, 2
12136, 12136, 0.302045, 3
14795, 14795, 0.317409, 3
13267, 13267, 0.450000, 2
20806, 20806, 1.083333, 3
11981, 15825, 0.017241, 1
17523, 17524, 0.500000, 1
18438, 18439, 0.500000, 1
20881, 21427, 0.011111, 1
19074, 19075, 0.500000, 1
15350, 15350, 0.335591, 2
10654, 10654, 0.288462, 2
15482, 15482, 0.500742, 2
16986, 16986, 0.251357, 2
13403, 13404, 0.181818, 2
20505, 20505, 0.510654, 3
16013, 16013, 0.503186, 3
12145, 14904, 0.028571, 1
13344, 13345, 0.503247, 2
18762, 18763, 0.333333, 1
16137, 16137, 0.504273, 3
9473, 9473, 0.354338, 3
19462, 19466, 0.100000, 1
10785, 10786, 0.500000, 1
20702, 20702, 0.252257, 2
14886, 14888, 0.250000, 1
10464, 10464, 0.335924, 3
15975, 15976, 0.333333, 1
14069, 14069, 0.334076, 2
11416, 13860, 0.125000, 1
9814, 9815, 0.333333, 1
15126, 21191, 0.200000, 1
14456, 14458, 0.250000, 1
12340, 12341, 0.500000, 1
12526, 12526, 0.501263, 2
17767, 17770, 0.166667, 1
16082, 16083, 0.200000, 1
15835, 17055, 0.017241, 1
13406, 13410, 0.090909, 1
19282, 20966, 0.200000, 1
19644, 19649, 0.083333, 1
9243, 9243, 0.501357, 2
18150, 18152, 0.333333, 1
15667, 15668, 0.250000, 1
12113, 15102, 0.028571, 1
11406, 11406, 0.522136, 3
14345, 14357, 0.017241, 1
11332, 11332, 0.833333, 2
15935, 15935, 0.501357, 2
12721, 12721, 0.203165, 2
14063, 14063, 0.503773, 3
12322, 12328, 0.043478, 1
17930, 17930, 0.502045, 2
12561, 12561, 0.451357, 3
15096, 15105, 0.014286, 1
10687, 21586, 0.166667, 1
10092, 10093, 0.500742, 2
15371, 15371, 0.099330, 3
19157, 20257, 0.200000, 1
13804, 21048, 0.333333, 1
15113, 15150, 0.014286, 1
17394, 17396, 0.166667, 1
15837, 19073, 0.017241, 1
11158, 19643, 0.011905, 1
21594, 21594, 0.114605, 3
18799, 18800, 0.066667, 1
15286, 15286, 0.501357, 2
12531, 12531, 0.835591, 3
15263, 20444, 0.153571, 2
11190, 21735, 0.333333, 1
10816, 10816, 0.500929, 2
16576, 16576, 0.336007, 2
12767, 12768, 0.250000, 1
18800, 18808, 0.066667, 1
12158, 14129, 0.142857, 1
10370, 10373, 0.142857, 1
21289, 21295, 0.100000, 1
14128, 14128, 0.143600, 2
9938, 9940, 0.166667, 1
13497, 14893, 0.100000, 1
20950, 20957, 0.029412, 1
20875, 20877, 0.203906, 2
17787, 17787, 0.503247, 2
10810, 15100, 0.083333, 1
10446, 10446, 0.501808, 2
14583, 14584, 0.200000, 1
13445, 15261, 0.090909, 1
15103, 15149, 0.014286, 1
10952, 10954, 0.166667, 1
13188, 13191, 0.111111, 1
21451, 21451, 0.507407, 2
10643, 10652, 0.045455, 1
21720, 21720, 0.500929, 2
13939, 13940, 0.476191, 2
18013, 18013, 0.526263, 3
15011, 18281, 0.500000, 1
13586, 13586, 1.000000, 2
14302, 14303, 0.502016, 2
11578, 11578, 0.302962, 3
12599, 18576, 0.100000, 1
15688, 15688, 0.400000, 2
11876, 11877, 0.111111, 1
19584, 19585, 0.500000, 1
20976, 20976, 0.255579, 3
13281, 13281, 0.067227, 3
15360, 15370, 0.038462, 1
13526, 21270, 0.500000, 1
10005, 10006, 0.200000, 1
12545, 12545, 0.507995, 4
14340, 14373, 0.017241, 1
13690, 13697, 0.062500, 1
9681, 9681, 0.335349, 2
19543, 19548, 0.103268, 2
13775, 15137, 0.015625, 1
12407, 19364, 0.200000, 1
15789, 15790, 0.200000, 1
19636, 19636, 0.205504, 3
12285, 12285, 0.348039, 2
12688, 12688, 0.335378, 2
11194, 17199, 0.111111, 1
9916, 17738, 0.050000, 1
11331, 11331, 0.335378, 2
16740, 16745, 0.090909, 1
18287, 18287, 0.503534, 2
16817, 16819, 0.253906, 2
21217, 21219, 0.055556, 1
10006, 10006, 0.202083, 2
15271, 15278, 0.058824, 1
16947, 16949, 0.583333, 2
13520, 13520, 0.338765, 3
12750, 12750, 0.861111, 3
18217, 18218, 0.500000, 1
10467, 10467, 0.527658, 3
11432, 11434, 0.126357, 2
13039, 13041, 0.166667, 1
20118, 20119, 0.500000, 1
18610, 18611, 0.410256, 2
15097, 15099, 0.016960, 2
19326, 19327, 0.500000, 1
10871, 10872, 0.334076, 2
14371, 14375, 0.017241, 1
13506, 15116, 0.083333, 1
21234, 21234, 0.520000, 2
15108, 15136, 0.014286, 1
15845, 17541, 0.022222, 1
21329, 21531, 0.033333, 1
21309, 21310, 0.100000, 1
9364, 9364, 0.273579, 3
14351, 14357, 0.017241, 1
18590, 18590, 0.233333, 2
13505, 13506, 0.084690, 2
17423, 17440, 0.030303, 1
20950, 20964, 0.029412, 1
10633, 14939, 0.500000, 1
12199, 15258, 0.050000, 1
15448, 15452, 0.100000, 1
10679, 10688, 0.029412, 1
16890, 16892, 0.250000, 1
9213, 15480, 0.043478, 1
9751, 9751, 0.334076, 2
12618, 12618, 0.503614, 3
16657, 16663, 0.100000, 1
18653, 18654, 0.500929, 2
17209, 17209, 0.500929, 2
18507, 18507, 0.451263, 3
14966, 14966, 0.504061, 3
12315, 15297, 0.055556, 1
14360, 14388, 0.017241, 1
20849, 20849, 0.345801, 3
9252, 9252, 0.169425, 3
9211, 9211, 0.078280, 2
9106, 9108, 0.212121, 2
16226, 16228, 0.333333, 1
10248, 10248, 0.368803, 3
17861, 17863, 0.200000, 1
15124, 15130, 0.014286, 1
20956, 20969, 0.029412, 1
20308, 20308, 0.750000, 2
16504, 16516, 0.083333, 1
14475, 14476, 0.250000, 1
13956, 13956, 0.444444, 2
9776, 9777, 0.500000, 1
14151, 21494, 0.200000, 1
21058, 21059, 0.500000, 1
18440, 18441, 0.166667, 1
16051, 16054, 0.166667, 1
20114, 20114, 0.600000, 2
17047, 17048, 0.333333, 1
11876, 11880, 0.111111, 1
15069, 15071, 0.250000, 1
14179, 14186, 0.125000, 1
11169, 11172, 0.090909, 1
16561, 16564, 0.166667, 1
21492, 21492, 0.214706, 2
16562, 17912, 0.167929, 2
16025, 17247, 0.500000, 1
12073, 12073, 0.293478, 2
11158, 16041, 0.011905, 1
9371, 9371, 0.500742, 2
19231, 19231, 0.502787, 3
15842, 21730, 0.017241, 1
9213, 9214, 0.043478, 1
10694, 13446, 0.333333, 1
13834, 19084, 0.018868, 1
13287, 15271, 0.058824, 1
13523, 13525, 0.333333, 1
9593, 9593, 0.506915, 3
15265, 21579, 0.100000, 1
13497, 13498, 0.100000, 1
11476, 11477, 0.500000, 1
12059, 12060, 0.111111, 1
16389, 16394, 0.145531, 2
13903, 13904, 0.143290, 3
12759, 12762, 0.166667, 1
13834, 21089, 0.018868, 1
16904, 16905, 0.166667, 1
16958, 18861, 0.142857, 1
14049, 14052, 0.166667, 1
15152, 21048, 0.083333, 1
13711, 17130, 0.166667, 1
12961, 12963, 0.142857, 1
12080, 12081, 0.267857, 2
13397, 13397, 0.337426, 3
10510, 10511, 0.146125, 2
14524, 14526, 0.111111, 1
11924, 11927, 0.168475, 2
18104, 18104, 0.334076, 2
14601, 20106, 0.500000, 1
11325, 11325, 0.500742, 2
16659, 16662, 0.100000, 1
13028, 13028, 0.503247, 2
12501, 17512, 0.022222, 1
17078, 17081, 0.142857, 1
16976, 16977, 0.251357, 2
17175, 17176, 0.500000, 1
16647, 16647, 0.500929, 2
20382, 20382, 0.500742, 3
13001, 16852, 0.166667, 1
17606, 17609, 0.056298, 2
11176, 19448, 0.125000, 1
13727, 14135, 0.142857, 1
14357, 14372, 0.017241, 1
16825, 16829, 0.058824, 1
18859, 18866, 0.055556, 1
18161, 18162, 0.201808, 2
15101, 15135, 0.014286, 1
16796, 16796, 0.158504, 3
17036, 17036, 0.202005, 3
10085, 10085, 0.502674, 3
21336, 21636, 0.111111, 1
15357, 15362, 0.038462, 1
10192, 15121, 0.014286, 1
19353, 20861, 0.166667, 1
14401, 14402, 0.125000, 1
18940, 18941, 0.500000, 1
19717, 19718, 0.250000, 1
18248, 18249, 0.333333, 1
15095, 15116, 0.014286, 1
13366, 13366, 0.503247, 2
19106, 19106, 0.145736, 3
15412, 15414, 0.066667, 1
15105, 15116, 0.014286, 1
16655, 16657, 0.100000, 1
20962, 21244, 0.043478, 1
10509, 10513, 0.142857, 1
15133, 15150, 0.014286, 1
21064, 21064, 0.168712, 2
15954, 16571, 0.166667, 1
19878, 19878, 0.501808, 2
16343, 16345, 0.333333, 1
21207, 21207, 0.243056, 3
12792, 12793, 0.250000, 1
17689, 17692, 0.200000, 1
20092, 20094, 0.125000, 1
9505, 9507, 0.250000, 1
21710, 21710, 0.093750, 2
12155, 12327, 0.043478, 1
13435, 13438, 0.090909, 1
20905, 20905, 1.000000, 2
20011, 20011, 0.833333, 2
12686, 12686, 1.000000, 2
17310, 17310, 0.517857, 2
19418, 19419, 0.500000, 1
14770, 15842, 0.017241, 1
14047, 21047, 0.083333, 1
13151, 13152, 0.500000, 1
20902, 20902, 1.000000, 2
11576, 11577, 0.252257, 2
13857, 13860, 0.125000, 1
10645, 17662, 0.015625, 1
14788, 14788, 0.431818, 3
13497, 13500, 0.100000, 1
10696, 15265, 0.100000, 1
11975, 11975, 0.500000, 2
11144, 11145, 0.100000, 1
12666, 12668, 0.390560, 4
17252, 17254, 0.169508, 2
10991, 15859, 0.111111, 1
10763, 10769, 0.090909, 1
13495, 13501, 0.100000, 1
12491, 12491, 0.501357, 2
17747, 17748, 0.500000, 1
10707, 21391, 0.140523, 2
16795, 16796, 0.067595, 2
8967, 19090, 0.166667, 1
21074, 21074, 0.355815, 3
15123, 15149, 0.014286, 1
16574, 16575, 0.333333, 1
13873, 13874, 0.500000, 1
18555, 18556, 0.500000, 1
12959, 12965, 0.142857, 1
11545, 12133, 0.200000, 1
16830, 19436, 0.107443, 3
13191, 13192, 0.111111, 1
11683, 11684, 0.333333, 1
20525, 20526, 0.339256, 3
13688, 13699, 0.062500, 1
11712, 12222, 0.200000, 1
15254, 15258, 0.028571, 1
13804, 20964, 0.333333, 1
16158, 16159, 0.500000, 1
18782, 18782, 0.500742, 2
16441, 16441, 0.130055, 3
10773, 19456, 0.250000, 1
20416, 20417, 0.583333, 2
18872, 18872, 0.146465, 2
10009, 15825, 0.017241, 1
11264, 11265, 0.500000, 1
16030, 16031, 0.500000, 1
9301, 15859, 0.111111, 1
17073, 19899, 0.500000, 1
20949, 20950, 0.032253, 2
9098, 13885, 0.014706, 1
21057, 21057, 0.116187, 3
15094, 15138, 0.014286, 1
15840, 18988, 0.017241, 1
15982, 15983, 0.256374, 3
13464, 13466, 0.333333, 1
12319, 12319, 0.044221, 2
18434, 18435, 0.750000, 2
17352, 17352, 0.502083, 2
12983, 12984, 0.506173, 2
13810, 15365, 0.142857, 1
14355, 14373, 0.017241, 1
13901, 13902, 0.364583, 2
12737, 15837, 0.017241, 1
15112, 15122, 0.014286, 1
18857, 18867, 0.055556, 1
10782, 10783, 0.500000, 1
10455, 10456, 0.168750, 2
14809, 14810, 0.500000, 1
18043, 19665, 0.252045, 2
15834, 21728, 0.017241, 1
16636, 21057, 0.111111, 1
13664, 13665, 0.500000, 1
18338, 18338, 0.547619, 2
17102, 17102, 0.252016, 2
16524, 16524, 0.750000, 2
11340, 15376, 0.043478, 1
12180, 12180, 0.500929, 2
15375, 15375, 0.081940, 2
12304, 12304, 0.255838, 3
11131, 11135, 0.142857, 1
19778, 19778, 0.476191, 2
14342, 14369, 0.017241, 1
13817, 20948, 0.166667, 1
12730, 19701, 0.090909, 1
10950, 10955, 0.166667, 1
10467, 10468, 0.503268, 2
12931, 12932, 0.333333, 1
18400, 18797, 0.111111, 1
11880, 11881, 0.113156, 2
19421, 19434, 0.045455, 1
13834, 18429, 0.018868, 1
21088, 21088, 0.504509, 3
20087, 20089, 0.333333, 1
14350, 14371, 0.017241, 1
21744, 21747, 1.000000, 2
13337, 14034, 0.083333, 1
14201, 14202, 0.200742, 2
20941, 20944, 0.029412, 1
11299, 11299, 0.502257, 2
